loan_id,customer_id,loan_type,loan_amount,interest_rate,emi_amount,loan_status
40176,3319,Car Loan,3923005,8.55,65383.42,ACTIVE
40177,43647,Personal Loan,1855331,14.7,30922.18,ACTIVE
40178,46336,Home Loan,3884868,11.13,64747.8,CLOSED
40179,41392,Car Loan,940716,10.35,15678.6,CLOSED
40180,17504,Home Loan,2508477,7.05,41807.95,ACTIVE
40181,30597,Home Loan,4096094,11.34,68268.23,ACTIVE
40182,49387,Personal Loan,1693426,14.13,28223.77,ACTIVE
40183,35744,Personal Loan,4278301,10.48,71305.02,ACTIVE
40184,30801,Car Loan,491849,13.65,8197.48,DEFAULT
40185,7350,Car Loan,3147120,13.95,52452.0,DEFAULT
40186,3115,Car Loan,3523707,12.53,58728.45,ACTIVE
40187,19550,Home Loan,3833962,13.96,63899.37,DEFAULT
40188,28588,Personal Loan,4980001,14.09,83000.02,ACTIVE
40189,19785,Personal Loan,4794505,10.65,79908.42,CLOSED
40190,18959,Personal Loan,972895,8.87,16214.92,DEFAULT
40191,19667,Personal Loan,3947045,11.83,65784.08,DEFAULT
40192,18519,Personal Loan,3288976,11.83,54816.27,DEFAULT
40193,18903,Personal Loan,2511706,12.7,41861.77,ACTIVE
40194,15048,Personal Loan,63509,8.12,1058.48,DEFAULT
40195,41900,Car Loan,4130797,12.76,68846.62,ACTIVE
40196,518,Home Loan,755448,8.98,12590.8,ACTIVE
40197,39753,Car Loan,4841788,11.58,80696.47,CLOSED
40198,13366,Personal Loan,2274247,14.66,37904.12,DEFAULT
40199,20853,Personal Loan,2925433,7.52,48757.22,CLOSED
40200,5865,Car Loan,4958035,13.04,82633.92,ACTIVE
40201,44221,Car Loan,630496,9.93,10508.27,ACTIVE
40202,41695,Personal Loan,2029012,11.73,33816.87,CLOSED
40203,6634,Car Loan,2278802,7.89,37980.03,CLOSED
40204,28460,Car Loan,2047784,7.32,34129.73,DEFAULT
40205,40974,Car Loan,3850845,10.79,64180.75,CLOSED
40206,35218,Personal Loan,2922150,9.35,48702.5,DEFAULT
40207,16291,Personal Loan,1238251,11.14,20637.52,CLOSED
40208,33880,Personal Loan,4707718,9.86,78461.97,ACTIVE
40209,12890,Car Loan,1536032,14.66,25600.53,DEFAULT
40210,11841,Personal Loan,3170768,8.59,52846.13,DEFAULT
40211,42394,Home Loan,4976388,10.96,82939.8,CLOSED
40212,19815,Home Loan,2043611,13.45,34060.18,ACTIVE
40213,27192,Home Loan,4391301,10.17,73188.35,CLOSED
40214,25504,Personal Loan,4476405,8.06,74606.75,CLOSED
40215,48483,Personal Loan,1420975,12.72,23682.92,DEFAULT
40216,44689,Personal Loan,3568445,7.21,59474.08,ACTIVE
40217,12903,Personal Loan,4392488,11.13,73208.13,ACTIVE
40218,42490,Car Loan,2013624,12.49,33560.4,ACTIVE
40219,26094,Car Loan,2373374,13.95,39556.23,ACTIVE
40220,4258,Personal Loan,3679424,14.06,61323.73,DEFAULT
40221,27321,Personal Loan,3006114,7.77,50101.9,ACTIVE
40222,30515,Car Loan,1164602,10.5,19410.03,CLOSED
40223,20340,Personal Loan,1131003,8.68,18850.05,DEFAULT
40224,4990,Home Loan,2219821,8.62,36997.02,ACTIVE
40225,29157,Home Loan,2630453,7.24,43840.88,CLOSED
40226,46823,Car Loan,3898443,14.25,64974.05,ACTIVE
40227,25132,Car Loan,2686023,14.55,44767.05,ACTIVE
40228,49155,Personal Loan,1953299,7.07,32554.98,DEFAULT
40229,32477,Home Loan,4559158,10.76,75985.97,ACTIVE
40230,28195,Personal Loan,2107216,11.55,35120.27,CLOSED
40231,33475,Home Loan,1113393,7.3,18556.55,ACTIVE
40232,12135,Car Loan,71948,14.03,1199.13,CLOSED
40233,34098,Car Loan,3972785,9.05,66213.08,ACTIVE
40234,10946,Car Loan,483659,12.98,8060.98,DEFAULT
40235,33103,Home Loan,2067683,14.63,34461.38,CLOSED
40236,47493,Car Loan,1727478,12.77,28791.3,DEFAULT
40237,11354,Car Loan,3725730,8.17,62095.5,ACTIVE
40238,49960,Home Loan,321393,11.99,5356.55,CLOSED
40239,27903,Personal Loan,1053576,9.46,17559.6,ACTIVE
40240,27348,Car Loan,1908333,12.56,31805.55,ACTIVE
40241,44275,Car Loan,4766281,9.47,79438.02,CLOSED
40242,11382,Home Loan,1054976,12.49,17582.93,DEFAULT
40243,31233,Personal Loan,4193024,11.72,69883.73,DEFAULT
40244,39317,Car Loan,837724,7.18,13962.07,ACTIVE
40245,22450,Car Loan,2382616,7.96,39710.27,DEFAULT
40246,16019,Car Loan,3308320,10.41,55138.67,ACTIVE
40247,47584,Home Loan,862466,9.73,14374.43,CLOSED
40248,2818,Car Loan,2639607,7.43,43993.45,DEFAULT
40249,6676,Home Loan,4416033,9.58,73600.55,CLOSED
40250,40876,Car Loan,3648112,14.75,60801.87,ACTIVE
40251,19051,Home Loan,3684517,10.87,61408.62,DEFAULT
40252,5733,Home Loan,1886453,13.51,31440.88,ACTIVE
40253,11083,Car Loan,1590771,13.4,26512.85,DEFAULT
40254,22330,Car Loan,2278409,8.68,37973.48,ACTIVE
40255,47560,Personal Loan,4281752,12.38,71362.53,DEFAULT
40256,948,Personal Loan,1962437,8.77,32707.28,ACTIVE
40257,30556,Home Loan,1686095,11.46,28101.58,CLOSED
40258,8406,Car Loan,4235233,7.44,70587.22,ACTIVE
40259,2270,Car Loan,2554583,9.3,42576.38,ACTIVE
40260,39527,Car Loan,3642458,14.0,60707.63,CLOSED
40261,13873,Personal Loan,2555869,12.3,42597.82,DEFAULT
40262,28148,Car Loan,3588991,10.24,59816.52,DEFAULT
40263,2652,Personal Loan,1079136,12.53,17985.6,ACTIVE
40264,3161,Car Loan,4810422,13.3,80173.7,DEFAULT
40265,20639,Car Loan,3946025,7.49,65767.08,CLOSED
40266,29821,Personal Loan,2835847,12.07,47264.12,ACTIVE
40267,33465,Car Loan,1437473,11.62,23957.88,DEFAULT
40268,1929,Personal Loan,1354193,10.89,22569.88,ACTIVE
40269,13828,Car Loan,3970469,9.17,66174.48,DEFAULT
40270,39485,Home Loan,4184390,9.89,69739.83,CLOSED
40271,25347,Personal Loan,2864912,14.24,47748.53,CLOSED
40272,28291,Car Loan,774783,12.94,12913.05,DEFAULT
40273,33502,Car Loan,3862363,11.16,64372.72,CLOSED
40274,3199,Car Loan,4145822,8.09,69097.03,CLOSED
40275,22638,Home Loan,2220032,11.19,37000.53,DEFAULT
40276,30877,Home Loan,3798314,14.38,63305.23,ACTIVE
40277,46244,Car Loan,4042567,9.06,67376.12,ACTIVE
40278,20283,Car Loan,857404,13.25,14290.07,DEFAULT
40279,270,Personal Loan,337945,11.59,5632.42,DEFAULT
40280,48252,Car Loan,2790111,11.32,46501.85,DEFAULT
40281,28075,Home Loan,2084408,8.63,34740.13,CLOSED
40282,27378,Personal Loan,2827380,13.9,47123.0,ACTIVE
40283,13528,Personal Loan,4576638,8.72,76277.3,CLOSED
40284,17393,Personal Loan,361057,8.2,6017.62,DEFAULT
40285,34760,Home Loan,3607244,10.64,60120.73,DEFAULT
40286,7977,Home Loan,2763880,12.18,46064.67,ACTIVE
40287,25077,Personal Loan,3659539,8.13,60992.32,DEFAULT
40288,35085,Personal Loan,3679939,8.65,61332.32,ACTIVE
40289,14921,Home Loan,2246982,10.35,37449.7,DEFAULT
40290,38121,Home Loan,2567817,8.5,42796.95,CLOSED
40291,13618,Personal Loan,2047737,8.31,34128.95,DEFAULT
40292,8656,Personal Loan,2389625,11.93,39827.08,CLOSED
40293,17991,Personal Loan,3605431,8.19,60090.52,DEFAULT
40294,38580,Car Loan,2752749,8.26,45879.15,DEFAULT
40295,21814,Home Loan,1519533,7.11,25325.55,DEFAULT
40296,49305,Home Loan,4102180,14.41,68369.67,CLOSED
40297,27439,Home Loan,3078314,8.65,51305.23,ACTIVE
40298,9805,Personal Loan,1597011,11.95,26616.85,ACTIVE
40299,7128,Personal Loan,2366947,14.49,39449.12,CLOSED
40300,9168,Home Loan,1913417,11.0,31890.28,ACTIVE
40301,36428,Home Loan,4321454,13.01,72024.23,CLOSED
40302,43531,Personal Loan,1020049,11.86,17000.82,CLOSED
40303,47121,Home Loan,1179789,11.3,19663.15,DEFAULT
40304,41359,Car Loan,239042,11.35,3984.03,DEFAULT
40305,6050,Home Loan,4451584,12.08,74193.07,ACTIVE
40306,49880,Car Loan,1474268,10.69,24571.13,DEFAULT
40307,41727,Home Loan,3364528,11.49,56075.47,ACTIVE
40308,13947,Car Loan,2074128,7.6,34568.8,DEFAULT
40309,2955,Home Loan,3974850,7.54,66247.5,CLOSED
40310,41065,Car Loan,801069,13.38,13351.15,DEFAULT
40311,4143,Home Loan,333033,14.55,5550.55,CLOSED
40312,38058,Personal Loan,2546810,11.44,42446.83,ACTIVE
40313,26247,Car Loan,943721,11.03,15728.68,ACTIVE
40314,4903,Home Loan,3289146,8.99,54819.1,ACTIVE
40315,48365,Home Loan,1633846,9.09,27230.77,DEFAULT
40316,36598,Personal Loan,1204524,10.05,20075.4,CLOSED
40317,38216,Personal Loan,3392249,13.13,56537.48,ACTIVE
40318,28413,Personal Loan,935957,8.48,15599.28,DEFAULT
40319,47803,Car Loan,3531775,8.32,58862.92,ACTIVE
40320,26082,Home Loan,4182662,7.75,69711.03,ACTIVE
40321,3535,Personal Loan,2751473,8.36,45857.88,DEFAULT
40322,29163,Personal Loan,1937080,10.56,32284.67,ACTIVE
40323,23417,Personal Loan,2349747,13.69,39162.45,ACTIVE
40324,49511,Personal Loan,3914570,9.89,65242.83,CLOSED
40325,28619,Personal Loan,2389616,11.23,39826.93,DEFAULT
40326,16740,Car Loan,3921209,10.16,65353.48,CLOSED
40327,5605,Personal Loan,3158125,9.51,52635.42,CLOSED
40328,22242,Home Loan,539126,9.41,8985.43,DEFAULT
40329,17286,Car Loan,1430300,11.97,23838.33,ACTIVE
40330,34148,Personal Loan,2118720,10.81,35312.0,ACTIVE
40331,28940,Home Loan,4631672,14.81,77194.53,DEFAULT
40332,11285,Personal Loan,1672269,14.44,27871.15,DEFAULT
40333,22697,Home Loan,4402227,11.09,73370.45,CLOSED
40334,31749,Personal Loan,721081,14.02,12018.02,DEFAULT
40335,9057,Personal Loan,4811065,8.97,80184.42,CLOSED
40336,5723,Home Loan,329991,9.13,5499.85,ACTIVE
40337,37371,Car Loan,2136932,14.88,35615.53,DEFAULT
40338,13753,Car Loan,2460899,10.18,41014.98,DEFAULT
40339,30607,Personal Loan,2372142,9.43,39535.7,CLOSED
40340,19143,Car Loan,1756361,7.39,29272.68,ACTIVE
40341,32922,Car Loan,3231997,13.75,53866.62,DEFAULT
40342,2984,Personal Loan,2438558,14.4,40642.63,ACTIVE
40343,21212,Car Loan,874253,8.07,14570.88,CLOSED
40344,15387,Car Loan,1323055,14.76,22050.92,CLOSED
40345,25041,Car Loan,4924327,10.86,82072.12,CLOSED
40346,27052,Car Loan,2289085,13.84,38151.42,DEFAULT
40347,12354,Personal Loan,2246189,14.73,37436.48,ACTIVE
40348,14304,Home Loan,3613717,8.96,60228.62,DEFAULT
40349,23161,Car Loan,2660945,11.09,44349.08,DEFAULT
40350,25090,Car Loan,3655862,9.39,60931.03,ACTIVE
40351,47986,Home Loan,1021812,11.67,17030.2,ACTIVE
40352,47722,Car Loan,4049877,11.68,67497.95,ACTIVE
40353,22571,Personal Loan,2905728,8.83,48428.8,DEFAULT
40354,4799,Home Loan,2782257,12.08,46370.95,DEFAULT
40355,9800,Car Loan,1253193,7.01,20886.55,ACTIVE
40356,46341,Personal Loan,3782920,9.39,63048.67,ACTIVE
40357,33687,Personal Loan,852712,14.6,14211.87,ACTIVE
40358,38357,Personal Loan,3186322,13.54,53105.37,ACTIVE
40359,44627,Home Loan,1604267,11.78,26737.78,CLOSED
40360,30101,Car Loan,420323,12.32,7005.38,ACTIVE
40361,2571,Home Loan,62905,11.87,1048.42,ACTIVE
40362,36150,Car Loan,4003787,12.99,66729.78,ACTIVE
40363,20752,Home Loan,2752871,7.63,45881.18,ACTIVE
40364,20534,Home Loan,1502620,13.11,25043.67,DEFAULT
40365,44063,Personal Loan,1521224,10.41,25353.73,DEFAULT
40366,14868,Home Loan,4848737,10.21,80812.28,CLOSED
40367,19335,Personal Loan,145833,11.7,2430.55,CLOSED
40368,10679,Car Loan,3915931,13.57,65265.52,ACTIVE
40369,42299,Car Loan,2120101,10.21,35335.02,ACTIVE
40370,45178,Car Loan,4138133,11.5,68968.88,ACTIVE
40371,45623,Personal Loan,4668908,8.31,77815.13,ACTIVE
40372,29549,Car Loan,2925420,8.91,48757.0,ACTIVE
40373,33093,Home Loan,2074103,7.76,34568.38,DEFAULT
40374,49478,Personal Loan,4832592,14.72,80543.2,CLOSED
40375,19584,Personal Loan,3030006,13.74,50500.1,CLOSED
40376,2206,Personal Loan,300742,9.77,5012.37,ACTIVE
40377,18072,Car Loan,954136,14.0,15902.27,CLOSED
40378,16600,Car Loan,1351010,11.05,22516.83,DEFAULT
40379,22394,Car Loan,4308392,9.01,71806.53,CLOSED
40380,22566,Car Loan,4560784,12.95,76013.07,ACTIVE
40381,24683,Car Loan,2285806,9.98,38096.77,DEFAULT
40382,43249,Home Loan,3533043,13.22,58884.05,CLOSED
40383,13058,Home Loan,250469,8.47,4174.48,ACTIVE
40384,45450,Personal Loan,1970008,9.95,32833.47,CLOSED
40385,19776,Car Loan,4825175,9.33,80419.58,CLOSED
40386,17578,Home Loan,244180,13.77,4069.67,CLOSED
40387,27039,Car Loan,3591507,10.51,59858.45,ACTIVE
40388,49209,Home Loan,4362567,8.1,72709.45,CLOSED
40389,44385,Personal Loan,4360905,12.09,72681.75,DEFAULT
40390,17006,Car Loan,4455478,8.73,74257.97,CLOSED
40391,49760,Car Loan,1989374,9.31,33156.23,CLOSED
40392,11343,Car Loan,1531820,9.62,25530.33,ACTIVE
40393,26859,Car Loan,2004602,14.01,33410.03,ACTIVE
40394,7326,Home Loan,977742,14.98,16295.7,CLOSED
40395,19074,Personal Loan,3453170,11.82,57552.83,ACTIVE
40396,47193,Home Loan,1430131,8.35,23835.52,DEFAULT
40397,46394,Home Loan,3383431,11.92,56390.52,ACTIVE
40398,19798,Home Loan,466369,8.35,7772.82,CLOSED
40399,39299,Home Loan,1353528,14.48,22558.8,CLOSED
40400,24852,Personal Loan,4518790,12.75,75313.17,DEFAULT
40401,30029,Home Loan,3769595,11.66,62826.58,CLOSED
40402,34338,Car Loan,4362352,11.2,72705.87,CLOSED
40403,39939,Home Loan,2863472,8.93,47724.53,DEFAULT
40404,4329,Car Loan,1452903,12.16,24215.05,DEFAULT
40405,47156,Personal Loan,1012397,8.33,16873.28,ACTIVE
40406,41204,Home Loan,2817482,12.05,46958.03,DEFAULT
40407,20839,Home Loan,1756860,10.86,29281.0,DEFAULT
40408,24050,Home Loan,955786,7.79,15929.77,ACTIVE
40409,15113,Car Loan,3000722,12.56,50012.03,DEFAULT
40410,7659,Personal Loan,3282340,9.82,54705.67,CLOSED
40411,21334,Personal Loan,3846120,7.46,64102.0,DEFAULT
40412,16793,Personal Loan,3940195,8.04,65669.92,ACTIVE
40413,17386,Home Loan,164506,14.14,2741.77,DEFAULT
40414,25510,Home Loan,4883845,12.55,81397.42,DEFAULT
40415,17020,Home Loan,1994608,13.27,33243.47,DEFAULT
40416,26565,Car Loan,1065971,8.57,17766.18,DEFAULT
40417,32180,Car Loan,3787745,7.69,63129.08,CLOSED
40418,15977,Personal Loan,500094,10.83,8334.9,DEFAULT
40419,13162,Home Loan,1881795,9.16,31363.25,ACTIVE
40420,13577,Car Loan,1482893,14.65,24714.88,DEFAULT
40421,44805,Home Loan,1017944,13.58,16965.73,CLOSED
40422,17536,Home Loan,3362290,8.73,56038.17,DEFAULT
40423,42552,Home Loan,3857171,10.4,64286.18,DEFAULT
40424,40543,Home Loan,4405221,8.24,73420.35,DEFAULT
40425,47125,Car Loan,2300377,11.33,38339.62,CLOSED
40426,42020,Personal Loan,3400254,14.88,56670.9,DEFAULT
40427,48984,Car Loan,4364344,11.76,72739.07,ACTIVE
40428,40710,Car Loan,4969246,8.71,82820.77,ACTIVE
40429,12827,Home Loan,4986437,8.14,83107.28,ACTIVE
40430,16352,Personal Loan,2171473,9.63,36191.22,CLOSED
40431,11618,Personal Loan,3685997,7.9,61433.28,CLOSED
40432,21294,Personal Loan,3920384,7.56,65339.73,ACTIVE
40433,31183,Home Loan,3926515,12.16,65441.92,ACTIVE
40434,5339,Personal Loan,2978067,12.88,49634.45,DEFAULT
40435,18587,Home Loan,2627774,8.51,43796.23,CLOSED
40436,43422,Car Loan,4405764,10.72,73429.4,DEFAULT
40437,15352,Home Loan,3826868,11.88,63781.13,ACTIVE
40438,25141,Home Loan,1812107,10.4,30201.78,CLOSED
40439,21403,Personal Loan,3913012,8.9,65216.87,CLOSED
40440,24386,Home Loan,4559244,10.39,75987.4,ACTIVE
40441,20903,Car Loan,1812565,13.02,30209.42,DEFAULT
40442,43589,Personal Loan,4416309,12.85,73605.15,ACTIVE
40443,2652,Car Loan,2697982,7.13,44966.37,CLOSED
40444,38658,Home Loan,2741169,9.59,45686.15,ACTIVE
40445,20340,Car Loan,1407368,12.35,23456.13,CLOSED
40446,27561,Home Loan,981172,7.27,16352.87,CLOSED
40447,44711,Car Loan,2071669,11.71,34527.82,DEFAULT
40448,46071,Home Loan,2563916,13.76,42731.93,ACTIVE
40449,48265,Car Loan,844536,14.27,14075.6,DEFAULT
40450,35657,Personal Loan,1459517,11.09,24325.28,CLOSED
40451,35529,Car Loan,4111913,9.93,68531.88,DEFAULT
40452,8406,Personal Loan,1060695,14.86,17678.25,ACTIVE
40453,37252,Personal Loan,119308,7.32,1988.47,ACTIVE
40454,275,Personal Loan,940437,10.97,15673.95,DEFAULT
40455,23213,Home Loan,934320,7.56,15572.0,ACTIVE
40456,15134,Home Loan,4177183,11.46,69619.72,DEFAULT
40457,45289,Personal Loan,4719301,13.91,78655.02,DEFAULT
40458,28595,Car Loan,1811981,9.04,30199.68,CLOSED
40459,12499,Personal Loan,272986,8.2,4549.77,CLOSED
40460,39995,Home Loan,2122841,13.06,35380.68,ACTIVE
40461,21376,Car Loan,2713753,14.04,45229.22,DEFAULT
40462,23458,Home Loan,2687120,12.17,44785.33,DEFAULT
40463,17980,Home Loan,2829448,9.75,47157.47,ACTIVE
40464,44742,Car Loan,2621464,12.68,43691.07,CLOSED
40465,16600,Personal Loan,3234544,7.61,53909.07,CLOSED
40466,44474,Home Loan,4181888,8.14,69698.13,CLOSED
40467,7482,Car Loan,4539655,8.5,75660.92,ACTIVE
40468,24958,Home Loan,4500580,9.7,75009.67,CLOSED
40469,10874,Personal Loan,2931453,7.43,48857.55,CLOSED
40470,21778,Car Loan,346539,13.51,5775.65,CLOSED
40471,7212,Car Loan,2374061,8.93,39567.68,DEFAULT
40472,2500,Home Loan,1308893,12.12,21814.88,DEFAULT
40473,25994,Home Loan,2737085,14.21,45618.08,DEFAULT
40474,32666,Personal Loan,2243199,9.88,37386.65,DEFAULT
40475,34227,Car Loan,2373582,9.38,39559.7,ACTIVE
40476,9563,Home Loan,4027824,13.27,67130.4,CLOSED
40477,14111,Home Loan,4061273,12.35,67687.88,ACTIVE
40478,11038,Car Loan,3273196,13.85,54553.27,CLOSED
40479,35352,Personal Loan,3910108,13.12,65168.47,CLOSED
40480,2057,Personal Loan,1867898,13.4,31131.63,DEFAULT
40481,30273,Personal Loan,3519410,11.55,58656.83,ACTIVE
40482,31099,Home Loan,1700678,9.41,28344.63,ACTIVE
40483,15984,Car Loan,3294980,14.98,54916.33,ACTIVE
40484,11839,Home Loan,3821828,14.31,63697.13,ACTIVE
40485,40243,Car Loan,1080725,9.62,18012.08,DEFAULT
40486,48469,Personal Loan,1782064,8.09,29701.07,DEFAULT
40487,33750,Personal Loan,4062100,9.46,67701.67,DEFAULT
40488,26671,Car Loan,4901346,11.32,81689.1,CLOSED
40489,7024,Personal Loan,2252423,8.63,37540.38,ACTIVE
40490,48569,Car Loan,1205690,7.53,20094.83,CLOSED
40491,40877,Car Loan,2949306,12.2,49155.1,CLOSED
40492,8254,Personal Loan,2140811,11.58,35680.18,CLOSED
40493,45929,Home Loan,2209334,14.07,36822.23,DEFAULT
40494,22220,Personal Loan,3983526,8.6,66392.1,DEFAULT
40495,19160,Home Loan,4856811,11.53,80946.85,DEFAULT
40496,12481,Car Loan,1078337,14.1,17972.28,CLOSED
40497,28063,Car Loan,619244,14.71,10320.73,CLOSED
40498,6514,Home Loan,4534052,8.18,75567.53,DEFAULT
40499,40715,Home Loan,359384,9.97,5989.73,ACTIVE
40500,13635,Car Loan,817837,11.81,13630.62,DEFAULT
40501,10692,Personal Loan,3254572,13.94,54242.87,CLOSED
40502,49464,Home Loan,2284671,12.07,38077.85,ACTIVE
40503,1747,Personal Loan,3857784,12.86,64296.4,DEFAULT
40504,47573,Home Loan,3672383,7.84,61206.38,ACTIVE
40505,4230,Car Loan,2240629,14.54,37343.82,CLOSED
40506,24610,Car Loan,4112946,13.59,68549.1,DEFAULT
40507,31427,Home Loan,2220533,10.94,37008.88,ACTIVE
40508,9480,Personal Loan,3629443,7.43,60490.72,DEFAULT
40509,22234,Home Loan,4434126,8.29,73902.1,CLOSED
40510,20674,Car Loan,190428,9.12,3173.8,DEFAULT
40511,44174,Personal Loan,4010156,9.49,66835.93,CLOSED
40512,22073,Home Loan,551396,12.26,9189.93,ACTIVE
40513,2396,Personal Loan,4532031,8.21,75533.85,DEFAULT
40514,45387,Car Loan,1045817,13.71,17430.28,CLOSED
40515,20592,Car Loan,1024223,11.96,17070.38,ACTIVE
40516,49141,Car Loan,4543347,8.33,75722.45,ACTIVE
40517,3663,Home Loan,1810720,9.04,30178.67,CLOSED
40518,17751,Car Loan,1048828,9.17,17480.47,CLOSED
40519,48876,Car Loan,3916647,10.93,65277.45,ACTIVE
40520,21813,Personal Loan,2072865,14.36,34547.75,DEFAULT
40521,30174,Home Loan,4539382,11.83,75656.37,CLOSED
40522,40134,Car Loan,1646473,9.48,27441.22,DEFAULT
40523,44444,Personal Loan,4543464,13.64,75724.4,CLOSED
40524,4489,Home Loan,4380398,14.6,73006.63,DEFAULT
40525,49397,Personal Loan,1822323,13.4,30372.05,ACTIVE
40526,39488,Car Loan,1179545,10.75,19659.08,CLOSED
40527,31237,Personal Loan,1606879,12.48,26781.32,ACTIVE
40528,7425,Home Loan,122295,13.01,2038.25,ACTIVE
40529,8826,Personal Loan,1594424,11.43,26573.73,CLOSED
40530,13996,Car Loan,1176833,9.32,19613.88,DEFAULT
40531,35109,Home Loan,995941,13.22,16599.02,DEFAULT
40532,33562,Home Loan,1110741,7.93,18512.35,CLOSED
40533,36469,Home Loan,2426143,12.33,40435.72,CLOSED
40534,26302,Personal Loan,4907572,14.92,81792.87,ACTIVE
40535,40539,Car Loan,3725009,9.33,62083.48,ACTIVE
40536,26935,Personal Loan,847519,10.56,14125.32,ACTIVE
40537,17728,Home Loan,2190174,7.33,36502.9,CLOSED
40538,26032,Car Loan,1027437,8.87,17123.95,ACTIVE
40539,22436,Car Loan,2998098,12.49,49968.3,DEFAULT
40540,24785,Car Loan,154789,7.51,2579.82,CLOSED
40541,10389,Car Loan,1192902,9.53,19881.7,DEFAULT
40542,32179,Personal Loan,1398664,10.81,23311.07,DEFAULT
40543,44928,Home Loan,1816908,8.64,30281.8,ACTIVE
40544,15602,Car Loan,149587,9.55,2493.12,CLOSED
40545,19221,Home Loan,3419714,10.7,56995.23,CLOSED
40546,35826,Personal Loan,1264156,9.55,21069.27,CLOSED
40547,431,Home Loan,4515358,8.23,75255.97,CLOSED
40548,7386,Car Loan,231634,7.97,3860.57,ACTIVE
40549,44826,Car Loan,1430681,8.6,23844.68,ACTIVE
40550,30902,Home Loan,4177421,7.03,69623.68,CLOSED
40551,42071,Personal Loan,244340,12.25,4072.33,DEFAULT
40552,45555,Home Loan,1396934,12.89,23282.23,CLOSED
40553,44307,Car Loan,2167879,9.42,36131.32,CLOSED
40554,31570,Home Loan,3428788,8.07,57146.47,ACTIVE
40555,46028,Home Loan,1511580,13.54,25193.0,ACTIVE
40556,38864,Personal Loan,4735668,13.99,78927.8,DEFAULT
40557,33212,Personal Loan,2115274,9.83,35254.57,ACTIVE
40558,22503,Home Loan,1486595,9.61,24776.58,DEFAULT
40559,47686,Personal Loan,890774,10.48,14846.23,CLOSED
40560,29082,Personal Loan,1825117,10.99,30418.62,ACTIVE
40561,40817,Car Loan,1047969,8.08,17466.15,CLOSED
40562,37131,Home Loan,1852402,9.63,30873.37,ACTIVE
40563,35095,Home Loan,3248677,12.59,54144.62,ACTIVE
40564,30929,Car Loan,1685132,7.06,28085.53,CLOSED
40565,47389,Car Loan,812879,11.48,13547.98,CLOSED
40566,25911,Car Loan,1404520,11.19,23408.67,CLOSED
40567,3661,Personal Loan,950565,13.44,15842.75,ACTIVE
40568,8192,Car Loan,1131788,14.69,18863.13,ACTIVE
40569,11914,Personal Loan,3209087,9.88,53484.78,ACTIVE
40570,46936,Home Loan,3018660,8.37,50311.0,CLOSED
40571,16646,Personal Loan,969387,13.02,16156.45,DEFAULT
40572,36599,Car Loan,4560669,12.67,76011.15,ACTIVE
40573,27353,Personal Loan,921526,8.85,15358.77,DEFAULT
40574,32362,Home Loan,3970819,14.49,66180.32,DEFAULT
40575,45554,Personal Loan,1998176,10.71,33302.93,ACTIVE
40576,10730,Car Loan,1738156,14.45,28969.27,ACTIVE
40577,32366,Personal Loan,4775519,12.5,79591.98,DEFAULT
40578,3081,Home Loan,3549063,7.26,59151.05,DEFAULT
40579,16876,Car Loan,888217,12.82,14803.62,DEFAULT
40580,6122,Car Loan,409919,12.78,6831.98,ACTIVE
40581,19917,Car Loan,3607110,7.9,60118.5,CLOSED
40582,26106,Personal Loan,2366750,11.11,39445.83,DEFAULT
40583,34998,Car Loan,2566154,8.48,42769.23,DEFAULT
40584,37781,Car Loan,2620547,8.8,43675.78,DEFAULT
40585,30350,Car Loan,3105061,8.95,51751.02,ACTIVE
40586,7777,Personal Loan,2138194,9.89,35636.57,ACTIVE
40587,44389,Home Loan,85439,13.52,1423.98,ACTIVE
40588,36563,Car Loan,3664386,7.5,61073.1,CLOSED
40589,40976,Home Loan,4676354,11.94,77939.23,DEFAULT
40590,19155,Car Loan,2611143,10.62,43519.05,DEFAULT
40591,10855,Personal Loan,1301255,7.82,21687.58,CLOSED
40592,17338,Home Loan,1901095,9.06,31684.92,ACTIVE
40593,10647,Home Loan,4084393,7.4,68073.22,CLOSED
40594,44180,Personal Loan,1114830,13.02,18580.5,CLOSED
40595,15886,Car Loan,1041919,14.31,17365.32,CLOSED
40596,14928,Personal Loan,3859344,9.71,64322.4,DEFAULT
40597,42059,Car Loan,1115222,14.72,18587.03,DEFAULT
40598,35357,Car Loan,3308477,10.52,55141.28,DEFAULT
40599,21142,Car Loan,4283508,9.06,71391.8,CLOSED
